playerid,yearid,votedby,ballots,needed,votes,inducted,category,needed_note
murphda05,2002,BBWAA,472,354,70,false,Player,
parkeda01,2002,BBWAA,472,354,66,false,Player,
conceda01,2002,BBWAA,472,354,56,false,Player,
hernake01,2002,BBWAA,472,354,29,false,Player,
guidrro01,2002,BBWAA,472,354,23,false,Player,
stewada01,2002,BBWAA,472,354,23,false,Player,
greenmi01,2002,BBWAA,472,354,2,false,Player,
violafr01,2002,BBWAA,472,354,2,false,Player,
dykstle01,2002,BBWAA,472,354,1,false,Player,
wallati01,2002,BBWAA,472,354,1,false,Player,
hennemi01,2002,BBWAA,472,354,0,false,Player,
russeje01,2002,BBWAA,472,354,0,false,Player,
sandesc02,2002,BBWAA,472,354,0,false,Player,
thompro01,2002,BBWAA,472,354,0,false,Player,
murraed02,2003,BBWAA,496,372,423,true,Player,
cartega01,2003,BBWAA,496,372,387,true,Player,
suttebr01,2003,BBWAA,496,372,266,false,Player,
riceji01,2003,BBWAA,496,372,259,false,Player,
dawsoan01,2003,BBWAA,496,372,248,false,Player,
sandbry01,2003,BBWAA,496,372,244,false,Player,
smithle02,2003,BBWAA,496,372,210,false,Player,
gossari01,2003,BBWAA,496,372,209,false,Player,
blylebe01,2003,BBWAA,496,372,145,false,Player,
garvest01,2003,BBWAA,496,372,138,false,Player,
kaatji01,2003,BBWAA,496,372,130,false,Player,
johnto01,2003,BBWAA,496,372,116,false,Player,
morrija02,2003,BBWAA,496,372,113,false,Player,
trammal01,2003,BBWAA,496,372,70,false,Player,
mattido01,2003,BBWAA,496,372,68,false,Player,
murphda05,2003,BBWAA,496,372,58,false,Player,
conceda01,2003,BBWAA,496,372,55,false,Player,
parkeda01,2003,BBWAA,496,372,51,false,Player,
valenfe01,2003,BBWAA,496,372,31,false,Player,
hernake01,2003,BBWAA,496,372,30,false,Player,
kileda01,2003,BBWAA,496,372,7,false,Player,
colemvi01,2003,BBWAA,496,372,3,false,Player,
butlebr01,2003,BBWAA,496,372,2,false,Player,
fernasi01,2003,BBWAA,496,372,2,false,Player,
honeyri01,2003,BBWAA,496,372,2,false,Player,
penato01,2003,BBWAA,496,372,2,false,Player,
daultda01,2003,BBWAA,496,372,1,false,Player,
davisma01,2003,BBWAA,496,372,1,false,Player,
tartada01,2003,BBWAA,496,372,1,false,Player,
jacksda02,2003,BBWAA,496,372,0,false,Player,
tettlmi01,2003,BBWAA,496,372,0,false,Player,
willimi02,2003,BBWAA,496,372,0,false,Player,
worreto01,2003,BBWAA,496,372,0,false,Player,
molitpa01,2004,BBWAA,506,380,431,true,Player,
eckerde01,2004,BBWAA,506,380,421,true,Player,
sandbry01,2004,BBWAA,506,380,309,false,Player,
suttebr01,2004,BBWAA,506,380,301,false,Player,
riceji01,2004,BBWAA,506,380,276,false,Player,
dawsoan01,2004,BBWAA,506,380,253,false,Player,
gossari01,2004,BBWAA,506,380,206,false,Player,
smithle02,2004,BBWAA,506,380,185,false,Player,
blylebe01,2004,BBWAA,506,380,179,false,Player,
morrija02,2004,BBWAA,506,380,133,false,Player,
garvest01,2004,BBWAA,506,380,123,false,Player,
johnto01,2004,BBWAA,506,380,111,false,Player,
trammal01,2004,BBWAA,506,380,70,false,Player,
mattido01,2004,BBWAA,506,380,65,false,Player,
conceda01,2004,BBWAA,506,380,57,false,Player,
parkeda01,2004,BBWAA,506,380,53,false,Player,
murphda05,2004,BBWAA,506,380,43,false,Player,
hernake01,2004,BBWAA,506,380,22,false,Player,
cartejo01,2004,BBWAA,506,380,19,false,Player,
valenfe01,2004,BBWAA,506,380,19,false,Player,
martide01,2004,BBWAA,506,380,16,false,Player,
stiebda01,2004,BBWAA,506,380,7,false,Player,
eisenji01,2004,BBWAA,506,380,3,false,Player,
keyji01,2004,BBWAA,506,380,3,false,Player,
drabedo01,2004,BBWAA,506,380,2,false,Player,
mitchke01,2004,BBWAA,506,380,2,false,Player,
samueju01,2004,BBWAA,506,380,2,false,Player,
fieldce01,2004,BBWAA,506,380,1,false,Player,
myersra01,2004,BBWAA,506,380,1,false,Player,
pendlte01,2004,BBWAA,506,380,1,false,Player,
darwida01,2004,BBWAA,506,380,0,false,Player,
tewksbo01,2004,BBWAA,506,380,0,false,Player,
boggswa01,2005,BBWAA,516,387,474,true,Player,
sandbry01,2005,BBWAA,516,387,393,true,Player,
suttebr01,2005,BBWAA,516,387,344,false,Player,
riceji01,2005,BBWAA,516,387,307,false,Player,
gossari01,2005,BBWAA,516,387,285,false,Player,
dawsoan01,2005,BBWAA,516,387,270,false,Player,
blylebe01,2005,BBWAA,516,387,211,false,Player,
smithle02,2005,BBWAA,516,387,200,false,Player,
morrija02,2005,BBWAA,516,387,172,false,Player,
johnto01,2005,BBWAA,516,387,123,false,Player,
garvest01,2005,BBWAA,516,387,106,false,Player,
trammal01,2005,BBWAA,516,387,87,false,Player,
parkeda01,2005,BBWAA,516,387,65,false,Player,
mattido01,2005,BBWAA,516,387,59,false,Player,
conceda01,2005,BBWAA,516,387,55,false,Player,
murphda05,2005,BBWAA,516,387,54,false,Player,
mcgeewi01,2005,BBWAA,516,387,26,false,Player,
abbotji01,2005,BBWAA,516,387,13,false,Player,
strawda01,2005,BBWAA,516,387,6,false,Player,
mcdowja01,2005,BBWAA,516,387,4,false,Player,
davisch01,2005,BBWAA,516,387,3,false,Player,
candito01,2005,BBWAA,516,387,2,false,Player,
montgje01,2005,BBWAA,516,387,2,false,Player,
phillto02,2005,BBWAA,516,387,1,false,Player,
steinte01,2005,BBWAA,516,387,1,false,Player,
langsma01,2005,BBWAA,516,387,0,false,Player,
nixonot01,2005,BBWAA,516,387,0,false,Player,
suttebr01,2006,BBWAA,520,390,400,true,Player,
riceji01,2006,BBWAA,520,390,337,false,Player,
gossari01,2006,BBWAA,520,390,336,false,Player,
dawsoan01,2006,BBWAA,520,390,317,false,Player,
blylebe01,2006,BBWAA,520,390,277,false,Player,
smithle02,2006,BBWAA,520,390,234,false,Player,
morrija02,2006,BBWAA,520,390,214,false,Player,
johnto01,2006,BBWAA,520,390,154,false,Player,
garvest01,2006,BBWAA,520,390,135,false,Player,
trammal01,2006,BBWAA,520,390,92,false,Player,
parkeda01,2006,BBWAA,520,390,76,false,Player,
conceda01,2006,BBWAA,520,390,65,false,Player,
mattido01,2006,BBWAA,520,390,64,false,Player,
hershor01,2006,BBWAA,520,390,58,false,Player,
murphda05,2006,BBWAA,520,390,56,false,Player,
belleal01,2006,BBWAA,520,390,40,false,Player,
clarkwi02,2006,BBWAA,520,390,23,false,Player,
goodedw01,2006,BBWAA,520,390,17,false,Player,
mcgeewi01,2006,BBWAA,520,390,12,false,Player,
guilloz01,2006,BBWAA,520,390,5,false,Player,
morriha02,2006,BBWAA,520,390,5,false,Player,
gaettga01,2006,BBWAA,520,390,4,false,Player,
wettejo01,2006,BBWAA,520,390,4,false,Player,
aguilri01,2006,BBWAA,520,390,3,false,Player,
jeffegr01,2006,BBWAA,520,390,2,false,Player,
jonesdo01,2006,BBWAA,520,390,2,false,Player,
weisswa01,2006,BBWAA,520,390,1,false,Player,
disarga01,2006,BBWAA,520,390,0,false,Player,
fernaal01,2006,BBWAA,520,390,0,false,Player,
brownra99,2006,Negro League,,,,true,Player,
brownwi02,2006,Negro League,,,,true,Player,
coopean99,2006,Negro League,,,,true,Player,
grantfr99,2006,Negro League,,,,true,Player,
hillpe99,2006,Negro League,,,,true,Player,
mackebi99,2006,Negro League,,,,true,Player,
manleef99,2006,Negro League,,,,true,Pioneer/Executive,
mendejo99,2006,Negro League,,,,true,Player,
pompeal99,2006,Negro League,,,,true,Pioneer/Executive,
poseycu99,2006,Negro League,,,,true,Pioneer/Executive,
santolo99,2006,Negro League,,,,true,Player,
suttlmu99,2006,Negro League,,,,true,Player,
taylobe99,2006,Negro League,,,,true,Player,
torricr99,2006,Negro League,,,,true,Player,
whiteso99,2006,Negro League,,,,true,Pioneer/Executive,
wilkijl99,2006,Negro League,,,,true,Pioneer/Executive,
wilsoju99,2006,Negro League,,,,true,Player,
ripkeca01,2007,BBWAA,545,409,537,true,Player,
gwynnto01,2007,BBWAA,545,409,532,true,Player,
gossari01,2007,BBWAA,545,409,388,false,Player,
riceji01,2007,BBWAA,545,409,346,false,Player,
dawsoan01,2007,BBWAA,545,409,309,false,Player,
blylebe01,2007,BBWAA,545,409,260,false,Player,
smithle02,2007,BBWAA,545,409,217,false,Player,
morrija02,2007,BBWAA,545,409,202,false,Player,
mcgwima01,2007,BBWAA,545,409,128,false,Player,
johnto01,2007,BBWAA,545,409,125,false,Player,
garvest01,2007,BBWAA,545,409,115,false,Player,
conceda01,2007,BBWAA,545,409,74,false,Player,
trammal01,2007,BBWAA,545,409,73,false,Player,
parkeda01,2007,BBWAA,545,409,62,false,Player,
mattido01,2007,BBWAA,545,409,54,false,Player,
murphda05,2007,BBWAA,545,409,50,false,Player,
baineha01,2007,BBWAA,545,409,29,false,Player,
hershor01,2007,BBWAA,545,409,24,false,Player,
belleal01,2007,BBWAA,545,409,19,false,Player,
oneilpa01,2007,BBWAA,545,409,12,false,Player,
saberbr01,2007,BBWAA,545,409,7,false,Player,
cansejo01,2007,BBWAA,545,409,6,false,Player,
fernato01,2007,BBWAA,545,409,4,false,Player,
bicheda01,2007,BBWAA,545,409,3,false,Player,
daviser01,2007,BBWAA,545,409,3,false,Player,
bonilbo01,2007,BBWAA,545,409,2,false,Player,
caminke01,2007,BBWAA,545,409,2,false,Player,
buhneja01,2007,BBWAA,545,409,1,false,Player,
brosisc01,2007,BBWAA,545,409,0,false,Player,
joynewa01,2007,BBWAA,545,409,0,false,Player,
whitede03,2007,BBWAA,545,409,0,false,Player,
wittbo01,2007,BBWAA,545,409,0,false,Player,
gossari01,2008,BBWAA,543,408,466,true,Player,
riceji01,2008,BBWAA,543,408,392,false,Player,
dawsoan01,2008,BBWAA,543,408,358,false,Player,
blylebe01,2008,BBWAA,543,408,336,false,Player,
smithle02,2008,BBWAA,543,408,235,false,Player,
morrija02,2008,BBWAA,543,408,233,false,Player,
johnto01,2008,BBWAA,543,408,158,false,Player,
raineti01,2008,BBWAA,543,408,132,false,Player,
mcgwima01,2008,BBWAA,543,408,128,false,Player,
trammal01,2008,BBWAA,543,408,99,false,Player,
conceda01,2008,BBWAA,543,408,88,false,Player,
mattido01,2008,BBWAA,543,408,86,false,Player,
parkeda01,2008,BBWAA,543,408,82,false,Player,
murphda05,2008,BBWAA,543,408,75,false,Player,
baineha01,2008,BBWAA,543,408,28,false,Player,
beckro01,2008,BBWAA,543,408,2,false,Player,
frymatr01,2008,BBWAA,543,408,2,false,Player,
nenro01,2008,BBWAA,543,408,2,false,Player,
dunstsh01,2008,BBWAA,543,408,1,false,Player,
finlech01,2008,BBWAA,543,408,1,false,Player,
justida01,2008,BBWAA,543,408,1,false,Player,
knoblch01,2008,BBWAA,543,408,1,false,Player,
stottto01,2008,BBWAA,543,408,1,false,Player,
anderbr01,2008,BBWAA,543,408,0,false,Player,
rijojo01,2008,BBWAA,543,408,0,false,Player,
dreyfba99,2008,Veterans,,,,true,Pioneer/Executive,
kuhnbo99,2008,Veterans,,,,true,Pioneer/Executive,
omallwa99,2008,Veterans,,,,true,Pioneer/Executive,
southbi01,2008,Veterans,,,,true,Manager,
willidi02,2008,Veterans,,,,true,Manager,
henderi01,2009,BBWAA,539,405,511,true,Player,
riceji01,2009,BBWAA,539,405,412,true,Player,
dawsoan01,2009,BBWAA,539,405,361,false,Player,
blylebe01,2009,BBWAA,539,405,338,false,Player,
smithle02,2009,BBWAA,539,405,240,false,Player,
morrija02,2009,BBWAA,539,405,237,false,Player,
johnto01,2009,BBWAA,539,405,171,false,Player,
raineti01,2009,BBWAA,539,405,122,false,Player,
mcgwima01,2009,BBWAA,539,405,118,false,Player,
trammal01,2009,BBWAA,539,405,94,false,Player,
parkeda01,2009,BBWAA,539,405,81,false,Player,
mattido01,2009,BBWAA,539,405,64,false,Player,
murphda05,2009,BBWAA,539,405,62,false,Player,
baineha01,2009,BBWAA,539,405,32,false,Player,
gracema01,2009,BBWAA,539,405,22,false,Player,
coneda01,2009,BBWAA,539,405,21,false,Player,
willima04,2009,BBWAA,539,405,7,false,Player,
vaughmo01,2009,BBWAA,539,405,6,false,Player,
bellja01,2009,BBWAA,539,405,2,false,Player,
oroscje01,2009,BBWAA,539,405,1,false,Player,
gantro01,2009,BBWAA,539,405,0,false,Player,
plesada01,2009,BBWAA,539,405,0,false,Player,
vaughgr01,2009,BBWAA,539,405,0,false,Player,
gordojo01,2009,Veterans,,,,true,Player,
dawsoan01,2010,BBWAA,539,405,420,true,Player,
blylebe01,2010,BBWAA,539,405,400,false,Player,
alomaro01,2010,BBWAA,539,405,397,false,Player,
morrija02,2010,BBWAA,539,405,282,false,Player,
larkiba01,2010,BBWAA,539,405,278,false,Player,
smithle02,2010,BBWAA,539,405,255,false,Player,
martied01,2010,BBWAA,539,405,195,false,Player,
raineti01,2010,BBWAA,539,405,164,false,Player,
mcgwima01,2010,BBWAA,539,405,128,false,Player,
trammal01,2010,BBWAA,539,405,121,false,Player,
mcgrifr01,2010,BBWAA,539,405,116,false,Player,
mattido01,2010,BBWAA,539,405,87,false,Player,
parkeda01,2010,BBWAA,539,405,82,false,Player,
murphda05,2010,BBWAA,539,405,63,false,Player,
baineha01,2010,BBWAA,539,405,33,false,Player,
galaran01,2010,BBWAA,539,405,22,false,Player,
venturo01,2010,BBWAA,539,405,7,false,Player,
karroer01,2010,BBWAA,539,405,2,false,Player,
burksel01,2010,BBWAA,539,405,2,false,Player,
hentgpa01,2010,BBWAA,539,405,1,false,Player,
appieke01,2010,BBWAA,539,405,1,false,Player,
seguida01,2010,BBWAA,539,405,1,false,Player,
reynosh01,2010,BBWAA,539,405,0,false,Player,
lankfra01,2010,BBWAA,539,405,0,false,Player,
zeileto01,2010,BBWAA,539,405,0,false,Player,
jacksmi02,2010,BBWAA,539,405,0,false,Player,
herzowh01,2010,Veterans,,,,true,Manager,
harvedo99,2010,Veterans,,,,true,Umpire,
alomaro01,2011,BBWAA,581,436,523,true,Player,
blylebe01,2011,BBWAA,581,436,463,true,Player,
larkiba01,2011,BBWAA,581,436,361,false,Player,
morrija02,2011,BBWAA,581,436,311,false,Player,
smithle02,2011,BBWAA,581,436,263,false,Player,
bagweje01,2011,BBWAA,581,436,242,false,Player,
raineti01,2011,BBWAA,581,436,218,false,Player,
martied01,2011,BBWAA,581,436,191,false,Player,
trammal01,2011,BBWAA,581,436,141,false,Player,
walkela01,2011,BBWAA,581,436,118,false,Player,
mcgwima01,2011,BBWAA,581,436,115,false,Player,
mcgrifr01,2011,BBWAA,581,436,104,false,Player,
parkeda01,2011,BBWAA,581,436,89,false,Player,
mattido01,2011,BBWAA,581,436,79,false,Player,
murphda05,2011,BBWAA,581,436,73,false,Player,
palmera01,2011,BBWAA,581,436,64,false,Player,
gonzaju03,2011,BBWAA,581,436,30,false,Player,
baineha01,2011,BBWAA,581,436,28,false,Player,
francjo01,2011,BBWAA,581,436,27,false,Player,
brownke01,2011,BBWAA,581,436,12,false,Player,
martiti02,2011,BBWAA,581,436,6,false,Player,
grissma02,2011,BBWAA,581,436,4,false,Player,
leiteal01,2011,BBWAA,581,436,4,false,Player,
olerujo01,2011,BBWAA,581,436,4,false,Player,
surhobj01,2011,BBWAA,581,436,2,false,Player,
boonebr01,2011,BBWAA,581,436,1,false,Player,
santibe01,2011,BBWAA,581,436,1,false,Player,
baergca01,2011,BBWAA,581,436,0,false,Player,
harrile01,2011,BBWAA,581,436,0,false,Player,
higgibo02,2011,BBWAA,581,436,0,false,Player,
johnsch04,2011,BBWAA,581,436,0,false,Player,
mondera01,2011,BBWAA,581,436,0,false,Player,
rueteki01,2011,BBWAA,581,436,0,false,Player,
gillipa99,2011,Veterans,,,,true,Pioneer/Executive,
larkiba01,2012,BBWAA,573,430,495,true,Player,
morrija02,2012,BBWAA,573,430,382,false,Player,
bagweje01,2012,BBWAA,573,430,321,false,Player,
smithle02,2012,BBWAA,573,430,290,false,Player,
raineti01,2012,BBWAA,573,430,279,false,Player,
trammal01,2012,BBWAA,573,430,211,false,Player,
martied01,2012,BBWAA,573,430,209,false,Player,
mcgrifr01,2012,BBWAA,573,430,137,false,Player,
walkela01,2012,BBWAA,573,430,131,false,Player,
mcgwima01,2012,BBWAA,573,430,112,false,Player,
mattido01,2012,BBWAA,573,430,102,false,Player,
murphda05,2012,BBWAA,573,430,83,false,Player,
palmera01,2012,BBWAA,573,430,72,false,Player,
willibe02,2012,BBWAA,573,430,55,false,Player,
gonzaju03,2012,BBWAA,573,430,23,false,Player,
castivi02,2012,BBWAA,573,430,6,false,Player,
salmoti01,2012,BBWAA,573,430,5,false,Player,
muellbi02,2012,BBWAA,573,430,4,false,Player,
radkebr01,2012,BBWAA,573,430,2,false,Player,
lopezja01,2012,BBWAA,573,430,1,false,Player,
younger01,2012,BBWAA,573,430,1,false,Player,
nevinph01,2012,BBWAA,573,430,0,false,Player,
jordabr01,2012,BBWAA,573,430,0,false,Player,
sierrru01,2012,BBWAA,573,430,0,false,Player,
burnije01,2012,BBWAA,573,430,0,false,Player,
mulhote01,2012,BBWAA,573,430,0,false,Player,
womacto01,2012,BBWAA,573,430,0,false,Player,
santoro01,2012,Veterans,,,,true,Player,
biggicr01,2013,BBWAA,569,427,388,false,Player,
morrija02,2013,BBWAA,569,427,385,false,Player,
bagweje01,2013,BBWAA,569,427,339,false,Player,
piazzmi01,2013,BBWAA,569,427,329,false,Player,
raineti01,2013,BBWAA,569,427,297,false,Player,
smithle02,2013,BBWAA,569,427,272,false,Player,
schilcu01,2013,BBWAA,569,427,221,false,Player,
clemero02,2013,BBWAA,569,427,214,false,Player,
bondsba01,2013,BBWAA,569,427,206,false,Player,
martied01,2013,BBWAA,569,427,204,false,Player,
trammal01,2013,BBWAA,569,427,191,false,Player,
walkela01,2013,BBWAA,569,427,123,false,Player,
mcgrifr01,2013,BBWAA,569,427,118,false,Player,
murphda05,2013,BBWAA,569,427,106,false,Player,
mcgwima01,2013,BBWAA,569,427,96,false,Player,
mattido01,2013,BBWAA,569,427,75,false,Player,
sosasa01,2013,BBWAA,569,427,71,false,Player,
palmera01,2013,BBWAA,569,427,50,false,Player,
willibe02,2013,BBWAA,569,427,19,false,Player,
loftoke01,2013,BBWAA,569,427,18,false,Player,
alomasa02,2013,BBWAA,569,427,16,false,Player,
francju02,2013,BBWAA,569,427,6,false,Player,
wellsda01,2013,BBWAA,569,427,5,false,Player,
finlest01,2013,BBWAA,569,427,4,false,Player,
greensh01,2013,BBWAA,569,427,2,false,Player,
seleaa01,2013,BBWAA,569,427,1,false,Player,
cirilje01,2013,BBWAA,569,427,0,false,Player,
coninje01,2013,BBWAA,569,427,0,false,Player,
mesajo01,2013,BBWAA,569,427,0,false,Player,
stantmi01,2013,BBWAA,569,427,0,false,Player,
sandere02,2013,BBWAA,569,427,0,false,Player,
hernaro01,2013,BBWAA,569,427,0,false,Player,
whitero02,2013,BBWAA,569,427,0,false,Player,
claytro01,2013,BBWAA,569,427,0,false,Player,
kleskry01,2013,BBWAA,569,427,0,false,Player,
walketo04,2013,BBWAA,569,427,0,false,Player,
williwo02,2013,BBWAA,569,427,0,false,Player,
ruperja99,2013,Veterans,,,,true,Pioneer/Executive,
odayha01,2013,Veterans,,,,true,Umpire,
whitede01,2013,Veterans,,,,true,Player,
coxbo01,2014,Veterans,,,,true,Manager,
larusto01,2014,Veterans,,,,true,Manager,
torrejo01,2014,Veterans,,,,true,Manager,
maddugr01,2014,BBWAA,571,429,555,true,Player,
glavito02,2014,BBWAA,571,429,525,true,Player,
thomafr04,2014,BBWAA,571,429,478,true,Player,
biggicr01,2014,BBWAA,571,429,427,false,Player,
piazzmi01,2014,BBWAA,571,429,355,false,Player,
morrija02,2014,BBWAA,571,429,351,false,Player,
bagweje01,2014,BBWAA,571,429,310,false,Player,
raineti01,2014,BBWAA,571,429,263,false,Player,
clemero02,2014,BBWAA,571,429,202,false,Player,
bondsba01,2014,BBWAA,571,429,198,false,Player,
smithle02,2014,BBWAA,571,429,171,false,Player,
schilcu01,2014,BBWAA,571,429,167,false,Player,
martied01,2014,BBWAA,571,429,144,false,Player,
trammal01,2014,BBWAA,571,429,119,false,Player,
mussimi01,2014,BBWAA,571,429,116,false,Player,
kentje01,2014,BBWAA,571,429,87,false,Player,
mcgrifr01,2014,BBWAA,571,429,67,false,Player,
mcgwima01,2014,BBWAA,571,429,63,false,Player,
walkela01,2014,BBWAA,571,429,58,false,Player,
mattido01,2014,BBWAA,571,429,47,false,Player,
sosasa01,2014,BBWAA,571,429,41,false,Player,
palmera01,2014,BBWAA,571,429,25,false,Player,
aloumo01,2014,BBWAA,571,429,6,false,Player,
nomohid01,2014,BBWAA,571,429,6,false,Player,
gonzalu01,2014,BBWAA,571,429,5,false,Player,
gagneer01,2014,BBWAA,571,429,2,false,Player,
snowjt01,2014,BBWAA,571,429,2,false,Player,
benitar01,2014,BBWAA,571,429,1,false,Player,
rogerke01,2014,BBWAA,571,429,1,false,Player,
jonesja05,2014,BBWAA,571,429,1,false,Player,
timlimi01,2014,BBWAA,571,429,0,false,Player,
loducpa01,2014,BBWAA,571,429,0,false,Player,
sexsori01,2014,BBWAA,571,429,0,false,Player,
caseyse01,2014,BBWAA,571,429,0,false,Player,
jonesto02,2014,BBWAA,571,429,0,false,Player,
durhara01,2014,BBWAA,571,429,0,false,Player,
johnsra05,2015,BBWAA,549,412,534,true,Player,
martipe02,2015,BBWAA,549,412,500,true,Player,
smoltjo01,2015,BBWAA,549,412,455,true,Player,
biggicr01,2015,BBWAA,549,412,454,true,Player,
piazzmi01,2015,BBWAA,549,412,384,false,Player,
bagweje01,2015,BBWAA,549,412,306,false,Player,
raineti01,2015,BBWAA,549,412,302,false,Player,
schilcu01,2015,BBWAA,549,412,215,false,Player,
clemero02,2015,BBWAA,549,412,206,false,Player,
bondsba01,2015,BBWAA,549,412,202,false,Player,
smithle02,2015,BBWAA,549,412,166,false,Player,
martied01,2015,BBWAA,549,412,148,false,Player,
trammal01,2015,BBWAA,549,412,138,false,Player,
mussimi01,2015,BBWAA,549,412,135,false,Player,
kentje01,2015,BBWAA,549,412,77,false,Player,
mcgrifr01,2015,BBWAA,549,412,71,false,Player,
walkela01,2015,BBWAA,549,412,65,false,Player,
sheffga01,2015,BBWAA,549,412,64,false,Player,
mcgwima01,2015,BBWAA,549,412,55,false,Player,
mattido01,2015,BBWAA,549,412,50,false,Player,
sosasa01,2015,BBWAA,549,412,36,false,Player,
garcino01,2015,BBWAA,549,412,30,false,Player,
delgaca01,2015,BBWAA,549,412,21,false,Player,
percitr01,2015,BBWAA,549,412,4,false,Player,
gordoto01,2015,BBWAA,549,412,2,false,Player,
booneaa01,2015,BBWAA,549,412,2,false,Player,
erstada01,2015,BBWAA,549,412,1,false,Player,
clarkto02,2015,BBWAA,549,412,0,false,Player,
gilesbr02,2015,BBWAA,549,412,0,false,Player,
aurilri01,2015,BBWAA,549,412,0,false,Player,
guarded01,2015,BBWAA,549,412,0,false,Player,
schmija01,2015,BBWAA,549,412,0,false,Player,
dyeje01,2015,BBWAA,549,412,0,false,Player,
floydcl01,2015,BBWAA,549,412,0,false,Player,
